AN;FI;FI_EJ;LIT_MED;LIT_CHI;LIT_OBS;LIT_MCO;SEJHC_MED;SEJHC_CHI;SEJHC_OBS;SEJHC_MCO;JOU_MED;JOU_CHI;JOU_OBS;JOU_MCO;PLA_MED;PLA_CHI;PLA_OBS;PLA_MCO;SEJHP_MED;SEJHP_CHI;SEJHP_OBS;SEJHP_MCO;SEANCES_MED;CONSULT_EXT;SPED;UGER;CAP_COMPLET_GEN;CAP_COMPLET_INF;CAP_COMPLET_PEN;CAP_COMPLET_TOT;SEJ_HTP_GEN;SEJ_HTP_INF;SEJ_HTP_PEN;SEJ_HTP_TOT;FIL_TPL_GEN;FIL_TPL_INF;FIL_TPL_PEN;FIL_TPL_TOT;CAP_HDJ_GEN;CAP_HDJ_INF;CAP_HDJ_PEN;CAP_HDJ_TOT;VEN_HDJ_GEN;VEN_HDJ_INF;VEN_HDJ_PEN;VEN_HDJ_TOT;CAP_HDN_GEN;CAP_HDN_INF;CAP_HDN_TOT;VEN_HDN_GEN;VEN_HDN_INF;VEN_HDN_TOT;NB_CATTP_GEN;NB_CATTP_INF;NB_CATTP_PEN;NB_CATTP_TOT;ACT_CATTP_GEN;ACT_CATTP_INF;ACT_CATTP_PEN;ACT_CATTP_TOT;NB_CMP_GEN;NB_CMP_INF;NB_CMP_TOT;ACT_CMP_GEN;ACT_CMP_INF;ACT_CMP_TOT;FIL_AMB_GEN;FIL_AMB_INF;FIL_AMB_PEN;FIL_AMB_TOT;FIL_TOT_GEN;FIL_TOT_INF;FIL_TOT_PEN;FIL_TOT_TOT;LIT_SSR;SEJHC_SSR;JOUHP_SSR;PLA_SSR;LIT_USLD;ENT;PLATOT_HAD;SEJ_HAD;AUTGEN;PASSU_GEN;AUTPED;PASSU_PED;GEN;PED;ANT;SAMU;REA;SEJ_REANIM;TYPE1;SEJACC;TYPE2;SEJ_NEO;TYPE3;SEJ_REA;TRT_HEMO_CENTRE;SEAN_HEMO_CENTRE;TRT_INSUFF_REN;SEM_TRT_INSUFF_REN;CHIMIO;SEAN_CHIMIO;RTH;SEAN_RADIO;CHIRCAR;CARDIO_INT;NEUROCHIR;NEURO_INT;GREFFE;AMP;PRIS;EFFSAL_SPEMED;EFFSAL_DT_MEDGEN;EFFSAL_DT_URG;EFFSAL_DT_ANESTREA;EFFSAL_SPECHI;EFFSAL_DT_GYNOBS;EFFSAL_PSY;EFFSAL_ODON;EFFSAL_PHARMA;EFFSAL_AUT;EFFSAL_TOT;INTTOT;EFFLIB_SPEMED;EFFLIB_DT_MEDGEN;EFFLIB_DT_URG;EFFLIB_DT_ANESTREA;EFFLIB_SPECHI;EFFLIB_DT_GYNOBS;EFFLIB_PSY;EFFLIB_ODON;EFFLIB_PHARMA;EFFLIB_AUT;EFFLIB_TOT;ETPSAL_SPEMED;ETPSAL_DT_MEDGEN;ETPSAL_DT_URG;ETPSAL_DT_ANESTREA;ETPSAL_SPECHI;ETPSAL_DT_GYNOBS;ETPSAL_PSY;ETPSAL_ODON;ETPSAL_PHARMA;ETPSAL_AUT;ETPSAL_TOT;ETPINT;EFF_SAG;EFF_CAD;EFF_INFAVECSPE;EFF_INFSANSSPE;EFF_AID;EFF_ASH;EFF_PSYCHO;EFF_REEDU;EFF_SOINS;EFF_DIR;EFF_DIRINF;EFF_AUTADM;EFF_EDU;EFF_DTSOC;EFF_PERSPHARMA;EFF_PERSLABO;EFF_PERSRADIO;EFF_AUTMEDTEC;EFF_TEC;EFF_TOT_HORS_SOINS;EFF_TOT_PNM;ETP_SAG;ETP_CAD;ETP_INFAVECSPE;ETP_INFSANSSPE;ETP_AID;ETP_ASH;ETP_PSYCHO;ETP_REEDU;ETP_SOINS;ETP_DIR;ETP_DIRINF;ETP_AUTADM;ETP_EDU;ETP_DTSOC;ETP_PERSPHARMA;ETP_PERSLABO;ETP_PERSRADIO;ETP_AUTMEDTEC;ETP_TEC;ETP_TOT_HORS_SOINS;ETP_TOT_PNM;BIOGENSPE;MICROBIO;HEMATO;IMMUNO;GENE;ASSISTMED;ANOTO;PHARMA_A11;PHARMA_A20;PHARMA_A19;PHARMA_A26;NB_SCAN;ACT_SCAN;NB_IRM;ACT_IRM;NB_CAM;ACT_CAM;NB_TOMO;ACT_TOMO;SAL_INTERV;POST_REVEIL
2021;800000200;800000051;18;;;18;586;0;0;586;5514;0;0;5514;1;;;1;159;0;0;159;;11682;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;73;573;4507;49;30;27;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;19;3;;;;;;;2;1;22;7;;;;;;;;;;;;10.79;2.1;;;;;;;2;0.58;13.37;6.66;;6;;50;51;33;5;20;165;1;;34;9;3;4;;2;;76;126;291;;6.28;;43.51;50.52;34.56;4.96;17.52;157.35;1;;31.41;9.62;2.91;4;;1.86;;71.83;119.72;277.07;;;;;;;;;;;;;;;;;;;;;
2021;800000275;800000077;29;0;0;29;528;0;0;528;6428;0;0;6428;5;0;0;5;649;0;0;649;;9302;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;32;289;0;0;30;29;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;23;13;;;9;1;1;;2;1;36;2;;;;;;;;;;;;11.62;6.84;;;1.57;0.67;1;;1.93;0.08;16.2;3;;2;;36;61;18;2;5;124;3;1;19;5;2;4;;2;;32;66;190;;1.85;;37.5;55.57;19.9;2.1;2.98;119.9;2.3;1;18.69;3.81;1.86;3.14;;1.3;;32.75;62.99;182.89;;;;;;;;;;;;;;;;;;;;;
2021;800000390;800000085;35;0;0;35;2114;0;0;2114;11421;0;0;11421;0;0;0;0;0;0;0;0;;38334;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;1;1221;;;1221;5;;5;6330;;6330;70;;;70;70;;;70;40;253;0;;65;27;;;1;14778;0;;1;0;0;0;0;;0;;0;;0;;;;;;0;;0;;0;0;0;0;0;0;0;22;8;10;;1;;1;1;3;4;32;11;2;;;;1;;;;;;3;18.71;6.79;9.02;;0.41;;1.04;0.1;2.96;3.31;26.53;7.24;1;4;5;63;72;26;6;4;181;2;;68;5;3;8;7;5;1;66;162;343;0.4;3.83;5;60.18;70.16;29.7;3.85;2.85;175.97;1.2;;62.34;3.91;2.74;6.94;6.85;4.72;1;61.64;148.6;324.57;1;1;1;0;0;0;0;;;;;1;0;;;;;;;1;0
2021;800000440;800000085;10;0;0;10;231;0;0;231;2109;0;0;2109;0;0;0;0;0;0;0;0;;556;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;42;235;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;2;;;1;;1;;;;4;;;;;;;;;;;;;1.86;1.86;;;0.2;;0.86;;;;2.92;;1;1;;14;18;9;3;1;47;;;3;1;1;;;;;19;23;70;0.1;1;;12.44;17.02;8.38;1.3;0.69;40.93;;;1.45;1;1;;;;;7;9.45;50.38;;;;;;;;;;;;;;;;;;;;;
2021;800000507;800000135;24;;;24;225;0;0;225;5591;0;0;5591;;;;;0;0;0;0;;411;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;57;383;0;;98;55;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8;8;;;;;;;2;;10;;;;;;;;;;;;;5.27;5.27;;;;;;;1.58;;6.85;;;5;;50;118;44;3;7;227;1;;18;4;2;;;;;48;71;298;;3.66;;45.98;102;38.62;1.4;4.28;195.94;1;;14.59;3.5;2;;;;;50.5;69.59;265.53;;;;;;;;;;;;;;;;;;;;;
2021;810000448;750050759;21;;;21;465;0;0;465;5475;0;0;5475;;;;;0;0;0;0;;0;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;38;356;422;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6;1;;;;;;;2;;8;;1;0;;;;;;;0;;1;4.4;0.35;;;;;;;1.25;;5.65;0;;5;;31;40;12;4;6;98;1;;12;1;1;;;2;;6;22;120;;4.18;;22.94;32.85;11.1;1.14;4.2;76.41;1;;11.69;0.83;0.83;;;2;;5.1;20.62;97.03;;;;;;;;;;;;;;;;;;;;;
2021;810000539;810000398;18;;;18;293;0;0;293;4950;0;0;4950;;;;;0;0;0;0;;1811;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20;226;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3;3;;;;;;;1;;4;;2;2;;;;;;;;;2;1.5;1.5;;;;;;;0.5;;2;;;1;;11;17;5;2;2;38;0;;11;3;1;3;;;;6;23;61;;0.9;;10.95;15.19;3.93;1.38;0.38;32.73;0.17;;10.62;1.89;0.84;2.74;;;;6.31;21.73;54.46;;;;;;;;;;;;;;;;;;;;;
2021;830100855;830000493;36;;;36;1238;0;0;1238;10212;0;0;10212;;;;;0;0;0;0;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;177;1490;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8;3;;;;;;;3;1;12;;5;;;;;;2;;;;7;7.69;3.09;;;;;;;1.87;0.1;9.66;;;3;;40;64;22;1;3;133;3;;21;1;1;3;;1;;13;42;175;;2.96;;25.31;47.1;14.34;0.32;1.84;91.87;2.11;;15.34;0.68;0.68;2.57;;0.39;;9.74;30.83;122.7;;;;;;;;;;;;;;;;;;;;;
2021;840000426;840000061;5;;;5;66;0;0;66;899;0;0;899;;;;;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20;220;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;2;;;;;;;1;;3;;1;1;;;;;;;;;1;1.04;1.04;;;;;;;0.25;;1.29;;;1;;5;10;2;;1;19;1;;6;;;1;;;;11;19;38;;1.45;;5;9.71;1.86;;0.2;18.22;1;;4.75;;;0.8;;;;11;17.55;35.77;;;;;;;;;;;;;;;;;;;;;
2021;840000434;840000079;8;;;8;107;0;0;107;2423;0;0;2423;;;;;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20;199;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3;3;;;;;;;1;;4;;1;1;;;;;;;;;1;1.23;1.23;;;;;;;0.97;;2.2;;;2;;14;30;6;3;6;61;1;;8;1;1;2;;;;18;30;91;;1.94;;12.95;26.52;5.67;0.83;3.07;50.98;1;;7.61;0.81;0.81;1.64;;;;20.11;31.17;82.15;;;;;;;;;;;;;;;;;;;;;
2021;840000533;840000129;30;;;30;1461;0;0;1461;6515;0;0;6515;;;;;0;0;0;0;;23143;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;30;326;0;;;;;;1;10816;0;;;;;;0;;0;0;0;0;0;0;;;;;0;;0;;0;0;0;0;0;0;1;7;4;;;1;;;;1;;9;;;;;;;;;;;;;5.43;2.77;;;0.06;;;;0.92;;6.41;;1;2;;34;37;8;1;4;87;1;;22;1;;2;;5;;22;53;140;1.43;1.94;;32.43;34.51;8.34;0.2;3.3;82.15;0.43;;17.64;1;;2.11;;3.22;;18.66;43.06;125.21;;;;;;;;;;;;;;;;;;;;;
2021;850000191;850000043;7;;;7;317;0;0;317;1903;0;0;1903;;;;;0;0;0;0;;39350;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8;59;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8;8;;;;;;;;;8;;;;;;;;;;;;;7.76;7.76;;;;;;;;;7.76;;;2;;11;13;5;;;31;;;6;;;;;;;1;7;38;;1.25;;11.13;10.99;3.26;;;26.63;;;5.51;;;;;;;0.9;6.41;33.04;;;;;;;;;;;;;;;;;;;;;
2021;850000647;850025867;20;;;20;540;0;0;540;6284;0;0;6284;;;;;0;0;0;0;;436;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;43;457;0;;27;36;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3;3;;;;;;;;;3;;;;;;;;;;;;;3.55;3.55;;;;;;;0.89;;4.44;;;4;;39;69;12;2;10;136;1;;22;5;2;2;;1;;45;76;212;;3.65;;38.94;59.69;16.12;1.97;7.32;127.69;1;;19.09;4.23;1.98;2.1;;1.03;;39.01;66.46;194.15;;;;;;;;;;;;;;;;;;;;;
2021;870000403;870014503;11;0;0;11;150;0;0;150;2867;0;0;2867;0;0;0;0;0;0;0;0;;1000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;25;145;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;2;;;;;;;;;2;;;;;;;;;;;;;0.82;0.82;;;;;;;;;0.82;;;1;;11;22;6;1;3;44;1;;9;1;1;;;;;54;65;109;;0.75;;9.76;20.36;4.89;1;1.13;37.89;1;;9.94;0.93;0.93;;;;;47.7;59.57;97.46;;;;;;;;;;;;;;;;;;;;;
2021;870000551;870014503;20;0;0;20;238;0;0;238;5101;0;0;5101;2;;;2;13;0;0;13;;1179;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20;124;5;2;34;16;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4;4;;;;;;;2;;6;1;;;;;;;;;;;;2.86;2.86;;;;;;;2;;4.86;1;;2;;18;40;8;;2;70;2;;11;2;2;1;;;;14;30;100;;1.7;;16.46;34.57;8.46;;1.81;63;2;;10.01;1.86;1.86;1;;;;12.92;27.79;90.79;;;;;;;;;;;;;;;;;;;;;
2021;870000601;870014248;10;;;10;191;0;0;191;4316;0;0;4316;5;;;5;13;0;0;13;;5172;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;35;301;0;;30;38;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4;3;;;;;;;3;;7;3;0;0;;;;;;;0;;0;3.65;2.96;;;;;;;2.73;;6.38;2;;2;;15;22;12;;4;55;3;;10;4;;1;;1;;39;58;113;;2;;16.61;21.4;10.34;;3.17;53.52;2.5;;9.96;3.82;;0.2;;1;;37.03;54.51;108.03;;;;;;;;;;;;;;;;;;;;;
2021;870001567;870014503;16;;;16;236;0;0;236;5115;0;0;5115;;;;;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;15;143;0;;50;49;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6;6;;;;;;;;;6;2;;;;;;;;;;;;1.64;1.64;;;;;;;;;1.64;2;;3;;22;41;7;1;1;75;;;14;1;1;;;;;4;19;94;;3.49;;18.05;30.67;7.09;0.54;0.99;60.83;;;11.74;1;1;;;;;3.86;16.6;77.43;;;;;;;;;;;;;;;;;;;;;
2021;880000039;880780069;18;;;18;322;0;0;322;4202;0;0;4202;;;;;0;0;0;0;;19304;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;30;401;0;;25;23;18;321;;;;;;;;;0;;0;;0;;0;;;;;;0;;0;;0;0;0;0;0;0;1;4;4;;;;;;;2;;6;1;2;;;;;;;;;;2;3.26;3.26;;;;;;;1.1;;4.36;1;1;6;;47;36;19;1;4;114;;;29;1;1;3;;3;;31;67;181;1;3.8;;42.87;34.21;17.92;0.72;3.21;103.73;;;21.74;1.04;1.04;2.37;;3;;22.39;50.54;154.27;;;;;;;;;;;;;;;;;;;;;
2021;880000179;880780325;8;;;8;70;0;0;70;1582;0;0;1582;;;;;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6;6;;;;;;;;;6;;;;;;;;;;;;;;1;;4;5;5;;;15;;;;;;;;;;3;3;18;;0.09;;3.83;4.44;3.55;;;11.91;;;;;;;;;;2.47;2.47;14.38;;;;;;;;;;;;;;;;;;;;;
2021;880000187;880780333;8;;;8;44;0;0;44;1000;0;0;1000;;;;;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;18;181;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;;;;;;;;;1;;3;3;;;;;;;;;3;0.33;0.33;;;;;;;;;0.33;;;1;;6;10;6;;1;24;;;6;;;;;;3;9;18;42;;0.5;;5.35;8.56;5.62;;0.5;20.53;;;1.89;;;;;;0.79;6.86;9.54;30.07;;;;;;;;;;;;;;;;;;;;;
2021;890975535;890000409;55;;;55;1660;0;0;1660;12084;0;0;12084;;;;;0;0;0;0;;9146;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;40;308;0;;;;;;1;11505;0;;1;0;0;0;1;435;0;;0;;0;;;;;;0;;0;;0;0;0;0;0;0;1;17;;6;;;;;;1;;18;3;0;0;;;;;;;;;0;13.87;0.17;5.63;;;;;;1.16;;15.03;3.08;1;5;;50;58;16;1;6;137;1;;40;2;2;4;1;2;;28;78;215;1;3.62;;51.44;60.69;17.63;0.07;3.51;137.96;1;;34.06;0.97;0.89;3.87;0.34;2;;26.14;68.38;206.34;;;;;;;;;;;;;;;;;;;;1;
2021;890975543;890000417;72;0;0;72;2578;0;0;2578;19512;0;0;19512;2;0;0;2;161;0;0;161;;11181;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;30;212;4403;22;;;50;554;1;18421;0;;1;0;0;0;1;255;0;0;0;0;0;0;;;;;0;;0;;0;0;0;0;0;0;1;35;8;13;;;;1;;5;1;42;8;;;;;;;;;;;;24.77;5.87;10.71;;;;0.42;;3.82;1.06;30.07;6.32;3;9;2;100;73;36;3;13;239;;;58;6;;10;13;14;2;48;151;390;1.76;5.99;1.8;79.88;57.74;31.51;1.33;7.2;187.21;;;47.15;4.87;;9.12;8.67;9.05;2;43.73;124.59;311.8;;;;;;;;;;;;1;0;;;;;;;;
2021;890975568;890000433;50;;;50;1691;0;0;1691;12297;0;0;12297;5;;;5;0;0;0;0;;4606;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;55;480;634;10;;;;;1;10545;0;;1;0;0;0;1;594;;;;;;;;;;;0;;0;;0;0;0;0;0;;;23;5;13;;3;;;;2;;28;;;;;;;;;;;;;18.05;4.75;9.2;;1.5;;;;1.1;;20.65;;;4;;47;67;39;2;11;170;1;;41;2;2;3;;7;2;47;103;273;;4;;45.4;65.1;37.8;2;10.2;164.5;1;;40.3;1.8;1.8;3;;6.8;2;46.5;101.4;265.9;;;;;;;;;;;;;;;;;;;;;
2021;970100137;970100368;15;;;15;897;0;0;897;1065;0;0;1065;10;;;10;497;0;0;0;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;25;1698;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;;;;;;;1;;2;;;;;;;;;;;;;0.5;0.5;;;;;;;1;;1.5;;;1;;14;17;8;;;40;2;;6;;;1;;;;;9;49;;1;;14;17;8;;;40;2;;5.5;;;1;;;;;8.5;48.5;;;;;;;;;;;;;;;;;;;;;
2021;970100384;970100160;10;0;0;10;1073;0;0;1073;2182;0;0;2182;0;0;0;0;0;0;0;0;;375;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7;5;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7;;7;;;;;;;;7;;1;;;;1;1;;;;;2;6.1;;6;;0.1;0.1;;;;;6.2;;;1;;13;8;5;;1;28;;;9;;;;;;;9;18;46;;0.8;;12.5;8;5;;0.25;26.55;;;6.96;;;;;;;9;15.96;42.51;;;;;;;;;;;;;;;;;;;;;
2021;970100426;970100202;17;;;17;942;0;0;942;4198;0;0;4198;2;;;2;27;0;0;27;;16491;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;10;116;0;;;;;;1;5472;0;;;;;;0;;0;0;0;0;0;0;;;;;0;;0;;0;0;0;0;0;0;1;4;2;;;;;;;3;1;8;;;;;;;;;;;4;4;3.3;2;;;;;;;2.53;1;6.83;;4;2;1;21;25;4;1;3;61;1;;28;1;1;2;6;4;1;31;74;135;3.86;1.64;1;20.86;25;4;0.2;2.5;59.06;0.6;;26.3;0.6;0.6;2;6;4;1;30.33;70.83;129.89;1;1;1;0;0;0;0;;;;;1;1;;;;;;;;
2021;970102596;970100491;27;;;27;690;0;0;690;2592;0;0;2592;8;;;8;1330;0;0;1330;53170;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;42;346;10176;42;;;101;468;;;;;;;;;0;;;;;;;;1;25095;1;;0;;0;;0;0;0;0;0;;;9;6;;;;;;;3;;12;;23;5;;;4;1;;;;;27;7.8;5.6;;;;;;;3;;10.8;;;8;2;152;82;17;6;42;309;4;1;41;3;3;9;;2;4;16;80;389;;7.7;1.83;125.08;77.59;15.66;4.91;31.29;264.06;3.32;0.8;34.9;2.92;2.92;7.57;;1.1;4.12;11.81;66.54;330.6;;;;;;;;;;;;;;;;;;;;;
2021;970103099;970100525;24;;;24;294;0;0;294;1917;0;0;1917;;;;;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;93;1284;3613;20;;;60;266;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5;2;;;;;;;2;;7;;13;6;;;2;;;;;;15;3.62;1.19;;;;;;;1.96;;5.58;;;6;1;36;57;21;1;19;141;4;;24;1;1;3;;1;;25;58;199;;4.16;0.14;38.39;55.83;17.94;0.71;18.79;135.96;3.81;;20.7;0.96;0.96;3.47;;1;;23.19;53.13;189.09;;;;;;;;;;;;;;;;;;;;;
2021;970200036;970202156;40;;;40;880;0;0;880;7390;0;0;7390;;;;;0;0;0;0;;1049;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;19;296;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;11;9;;;;;;;6;;17;;;;;;;;;;;;;7.35;6.57;;;;;;;1.33;;8.68;;;3;;26;34;25;;3;91;1;;27;1;1;4;;1;;35;69;160;;3;;26.14;27.52;20.16;;3.28;80.1;0.48;;25.98;1;1;3.46;;1;;33.45;65.37;145.47;;;;;;;;;;;;;;;;;;;;;
2021;970200044;970202164;34;;;34;429;0;0;429;6847;0;0;6847;;;;;0;0;0;0;;4717;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;17;134;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;9;8;;;;;;;;;9;;;;;;;;;;;;;7.8;7.4;;;;;;;;;7.8;;;2;;19;33;22;2;3;81;1;;20;4;3;3;;2;;21;51;132;;2;;15.24;30.41;17.77;2;1.6;69.02;1;;18.08;2.63;1.93;2.1;;1.14;;20.09;45.04;114.06;;;;;;;;;;;;;;;;;;;;;
